発表日（初出）	解ける問題	論文	対象サイズ	見積もりの種類	実験実施	論理量子ビット(q)	物理量子ビット(q)	Toffoli数	Tゲート数	Cliffordゲート数	その他論理ゲート数	深さ/サイクル(count)	実行時間(s)	時空間体積(qubit-days)	デバイス	誤り訂正符号	物理量子ビット種	物理エラー率(fraction)	code distance	cycle/測定時間(s)	reaction time(s)	shot/run(count)	retry risk(fraction)	論理エラー率推定(fraction)	論理エラー率推定根拠	通信・その他仮定	数値根拠	備考	古典計算時間(s)	古典/量子時間比	古典計算仮定	古典計算根拠
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure V, 60 orbitals, 68 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10us	0	8.2e3	NA	2.9e10	NA	NA	NA	NA	2.938e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure V, 60 orbitals, 68 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10ms	0	4.1e3	NA	3.3e10	NA	NA	NA	NA	3.314e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure V, 60 orbitals, 68 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10us	0	4.1e3	NA	3.3e10	NA	NA	NA	NA	3.283e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII, 65 orbitals, 76 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10ms	0	8.9e3	NA	3.8e10	NA	NA	NA	NA	3.787e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII, 65 orbitals, 76 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10us	0	8.9e3	NA	3.8e10	NA	NA	NA	NA	3.802e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII, 65 orbitals, 76 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10ms	0	4.4e3	NA	4.6e10	NA	NA	NA	NA	4.607e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII, 65 orbitals, 76 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10us	0	4.4e3	NA	4.6e10	NA	NA	NA	NA	4.579e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII-IX, 59 orbitals, 72 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10ms	0	8e3	NA	2.9e10	NA	NA	NA	NA	2.903e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII-IX, 59 orbitals, 72 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10us	0	8e3	NA	2.9e10	NA	NA	NA	NA	2.938e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII-IX, 59 orbitals, 72 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10ms	0	4e3	NA	3.4e10	NA	NA	NA	NA	3.408e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure VIII-IX, 59 orbitals, 72 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10us	0	4e3	NA	3.4e10	NA	NA	NA	NA	3.37e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure XVIII, 56 orbitals, 64 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10ms	0	7.4e3	NA	2.1e10	NA	NA	NA	NA	2.114e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure XVIII, 56 orbitals, 64 electrons	double-factorized qubitization / using fewer Toffolis / Toffoli gate time 10us	0	7.4e3	NA	2.1e10	NA	NA	NA	NA	2.074e5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10us for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
2020-07-28	量子化学 / CO2固定ルテニウム触媒エネルギー推定	[von Burg et al. 2020 Table I](https://arxiv.org/pdf/2007.14460#page=13)	catalytic-cycle structure XVIII, 56 orbitals, 64 electrons	double-factorized qubitization / using fewer qubits / Toffoli gate time 10ms	0	3.7e3	NA	2.5e10	NA	NA	NA	NA	2.493e8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase estimation error 1 mHartree; truncation threshold 1 mHartree; Toffoli gate time 10ms for runtime conversion; no specific physical qubit modality assigned in this table entry	Toffoli gate time: [Figure 5/Table I discussion assumes 10us per Toffoli and notes 10us-10ms architecture range](https://arxiv.org/pdf/2007.14460#page=13)	Table Iの論理見積もり。論文本文はToffoli gate time 10us-10msの幅を議論し、layout/Clifford overheadはToffoli gate timeに含める仮定。 状態準備: QPEのtrial stateはHF determinantを選ぶ仮定。DMRG由来CI展開でHF determinantのoverlapを評価し、対象Ru錯体では大きいため単一determinantで十分とする。小さい場合はmulti-determinant state preparationが必要と述べる。	NA	NA	NA	NA
